INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
PASSED,EV1111,COMPLIED,PERMIT,small,-87.606782,41.892292,ELEVATOR
FAILED,CN073014,OPEN,COMPLAINT,small,-87.657272,41.837786,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.701422,41.799125,CONSERVATION
FAILED,EL0085,OPEN,PERMIT,small,-87.697891,41.823743,ELECTRICAL
FAILED,CN061014,OPEN,COMPLAINT,small,-87.690513,41.812347,CONSERVATION
FAILED,CN069034,OPEN,COMPLAINT,small,-87.582415,41.770106,CONSERVATION
FAILED,CN031013,OPEN,PERIODIC,small,-87.691193,41.995743,CONSERVATION
FAILED,CN074024,OPEN,COMPLAINT,small,-87.671680,41.855092,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.690356,42.016332,CONSERVATION
FAILED,IR0000,OPEN,COMPLAINT,small,-87.653390,41.975417,IRON
PASSED,CN070024,COMPLIED,COMPLAINT,small,-87.800600,41.999878,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.692039,41.969573,VENTILATION
FAILED,CN111025,OPEN,COMPLAINT,small,-87.686494,41.964371,CONSERVATION
